Name,Accuracy,Functions,Packages,Runtime,Functions_by_users
naomi7-survival-on-the-titanic,0.737,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",24.558641910553003,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
econdata-machine-learning-on-titanic-dataset,0.756,"['extractFeatures', 'as.factor', 'c', 'data.frame', 'is.na', 'library', 'list.files', 'return', 'row.names', 'set.seed', 'aes', 'coord_flip', 'element_text', 'geom_bar', 'ggplot', 'ggsave', 'ggtitle', 'theme', 'theme_light', 'xlab', 'ylab', 'importance', 'randomForest', 'median', 'predict', 'reorder', 'read.csv', 'write.csv']","['tidyverse', 'ggplot2', 'randomForest', 'base']",2.12341713905334,"['median', 'element_text', 'coord_flip', 'theme', 'is.na', 'ggsave', 'as.factor', 'importance', 'theme_light', 'set.seed', 'xlab', 'geom_bar', 'read.csv', 'randomForest', 'return', 'row.names', 'c', 'aes', 'ylab', 'reorder', 'predict', 'write.csv', 'list.files', 'ggtitle', 'data.frame', 'ggplot', 'user defined', 'library']"
waithira-titanic-analysis-with-r,0.761,"['set', 'apply', 'as.factor', 'c', 'colSums', 'data.frame', 'dim', 'gsub', 'ifelse', 'is.na', 'length', 'library', 'mean', 'names', 'sample', 'sum', 'summary', 'table', 'unique', 'bind_rows', 'aes', 'facet_wrap', 'geom_bar', 'geom_histogram', 'ggplot', 'ylab', 'plot', 'randomForest', 'rpart', 'rpart.plot', 'binomial', 'glm', 'predict', 'read.csv', 'str', 'write.csv']","['ggplot2', 'dplyr', 'GGally', 'rpart', 'rpart.plot', 'randomForest', 'base']",2.8401057720184304,"['mean', 'facet_wrap', 'is.na', 'glm', 'colSums', 'names', 'rpart', 'as.factor', 'summary', 'geom_histogram', 'str', 'gsub', 'dim', 'unique', 'geom_bar', 'apply', 'length', 'binomial', 'read.csv', 'table', 'randomForest', 'c', 'aes', 'ylab', 'sample', 'ifelse', 'sum', 'plot', 'predict', 'write.csv', 'bind_rows', 'data.frame', 'ggplot', 'rpart.plot', 'user defined', 'library']"
orbanjan-exploring-survival-on-the-titanic-new,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",27.5028700828552,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
karnakarthoorpu-titanicanalysis-r,0.648,"['data.frame', 'is.na', 'library', 'set.seed', 'summary', 'system', 'table', 'createDataPartition', 'class.ind', 'nnet', 'predict', 'head', 'read.csv', 'str', 'write.csv']","['caret', 'nnet', 'base']",2.2041609287262003,"['nnet', 'createDataPartition', 'predict', 'write.csv', 'class.ind', 'data.frame', 'read.csv', 'table', 'summary', 'head', 'library', 'str', 'is.na', 'system', 'set.seed']"
lizpund-titanic-competition-kernel,0.756,"['fancyRpartPlot', 'as.character', 'c', 'data.frame', 'factor', 'length', 'library', 'prop.table', 'rbind', 'rep', 'sapply', 'strsplit', 'sub', 'sum', 'summary', 'table', 'plot', 'text', 'rpart', 'rpart.control', 'prp', 'aggregate', 'predict', 'install.packages', 'read.csv', 'write.csv']","['rpart', 'rpart.plot', 'RColorBrewer', 'base']",4.98940491676331,"['install.packages', 'as.character', 'sub', 'rpart.control', 'prop.table', 'rpart', 'summary', 'text', 'sapply', 'rep', 'prp', 'factor', 'aggregate', 'length', 'read.csv', 'table', 'c', 'rbind', 'sum', 'plot', 'predict', 'write.csv', 'data.frame', 'strsplit', 'user defined', 'library']"
bubblride-titanic-e1071-c-svc-fares-only,0.667,"['as.factor', 'is.na', 'library', 'list.files', 'options', 'print', 'set.seed', 'summary', 'unname', 'confusionMatrix', 'createDataPartition', 'mutate', 'select', 'svm', 'predict', 'head', 'read.csv', 'str', 'write.csv']","['e1071', 'caret', 'tidyverse', 'base']",2.5205469131469704,"['svm', 'is.na', 'confusionMatrix', 'options', 'print', 'as.factor', 'summary', 'str', 'set.seed', 'read.csv', 'mutate', 'createDataPartition', 'predict', 'write.csv', 'list.files', 'unname', 'head', 'library', 'select']"
imendoza-titanic-rf-prediction,0.763,"['aes', 'bind_rows', 'coord_flip', 'corrplot', 'dense_rank', 'desc', 'dollar_format', 'element_blank', 'facet_grid', 'facet_wrap', 'geom_bar', 'geom_density', 'geom_histogram', 'geom_jitter', 'geom_text', 'geom_vline', 'ggplot', 'ggtitle', 'labs', 'mutate', 'revalue', 'scale_fill_discrete', 'scale_x_continuous', 'theme', 'theme_few', 'xlab', 'ylab', 'apply', 'as.integer', 'as.numeric', 'c', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'library', 'list', 'mean', 'paste0', 'print', 'rep', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'summary', 'suppressMessages', 'table', 'tapply', 'legend', 'mosaicplot', 'plot', 'hcl', 'importance', 'randomForest', 'varImpPlot', 'aggregate', 'cor', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['randomForest', 'base']",3.993577003479,"['list', 'mean', 'median', 'hcl', 'cor', 'is.na', 'print', 'summary', 'sapply', 'round', 'rep', 'mosaicplot', 'importance', 'varImpPlot', 'str', 'set.seed', 'gsub', 'factor', 'as.integer', 'colnames', 'aggregate', 'apply', 'read.csv', 'paste0', 'suppressMessages', 'table', 'randomForest', 'row.names', 'c', 'as.numeric', 'sum', 'plot', 'legend', 'predict', 'reorder', 'write.csv', 'data.frame', 'strsplit', 'tapply', 'user defined', 'library']"
suraj915-titanic-suraj,0.763,"['as.data.frame', 'as.factor', 'is.na', 'library', 'nrow', 'rbind', 'randomForest', 'as.formula', 'median', 'predict', 'read.csv', 'tail', 'write.csv']","['randomForest', 'base']",0.750647068023682,"['rbind', 'nrow', 'predict', 'write.csv', 'as.formula', 'median', 'tail', 'read.csv', 'randomForest', 'as.factor', 'library', 'as.data.frame', 'is.na']"
benybrahim-best-titanic-benchmark,0.754,"['isEven', 'isOdd', 'as.factor', 'c', 'data.frame', 'exp', 'factor', 'gsub', 'I', 'lapply', 'library', 'names', 'print', 'sapply', 'set.seed', 'strsplit', 'which', 'train', 'bind_rows', 'complete', 'mice', 'revalue', 'median', 'predict', 'str_sub', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'plyr', 'stringr', 'caret', 'base']",55.4761829376221,"['exp', 'complete', 'median', 'lapply', 'which', 'names', 'revalue', 'print', 'as.factor', 'sapply', 'mice', 'str', 'set.seed', 'gsub', 'factor', 'read.csv', 'train', 'c', 'predict', 'write.csv', 'bind_rows', 'data.frame', 'strsplit', 'str_sub', 'I', 'user defined', 'library']"
sherrywangjy-titanic-machine-learning-from-disaster,0.756,"['densityplot', 'cbind', 'rbind', 'apply', 'as.character', 'as.factor', 'c', 'data.frame', 'factor', 'gsub', 'is.na', 'library', 'mean', 'names', 'sapply', 'strsplit', 'sum', 'which', 'complete', 'mice', 'randomForest', 'predict', 'read.csv', 'str', 'write.csv']","['randomForest', 'mice', 'lattice', 'base']",2.81108498573303,"['complete', 'densityplot', 'mean', 'which', 'as.character', 'is.na', 'names', 'as.factor', 'sapply', 'mice', 'str', 'gsub', 'factor', 'apply', 'read.csv', 'randomForest', 'c', 'rbind', 'sum', 'predict', 'write.csv', 'data.frame', 'strsplit', 'library', 'cbind']"
virgodata-exploring-survival-on-the-titanic,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",28.5617828369141,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
zhxiangxyang-titanic,0.756,"['extractFeatures', 'as.factor', 'c', 'data.frame', 'is.na', 'library', 'return', 'row.names', 'set.seed', 'aes', 'coord_flip', 'element_text', 'geom_bar', 'ggplot', 'ggsave', 'ggtitle', 'theme', 'theme_light', 'xlab', 'ylab', 'importance', 'randomForest', 'median', 'predict', 'reorder', 'read.csv', 'write.csv']","['ggplot2', 'randomForest', 'base']",1.08936905860901,"['median', 'element_text', 'coord_flip', 'theme', 'is.na', 'ggsave', 'as.factor', 'importance', 'theme_light', 'xlab', 'set.seed', 'geom_bar', 'read.csv', 'randomForest', 'return', 'row.names', 'c', 'aes', 'ylab', 'reorder', 'predict', 'write.csv', 'ggtitle', 'data.frame', 'ggplot', 'user defined', 'library']"
loveautumnlan-exploratoryanalysis-prediction-titanic,0.763,"['densityplot', 'stripplot', 'xyplot', 'rbind', 'as.character', 'as.factor', 'as.vector', 'attach', 'c', 'colnames', 'data.frame', 'do.call', 'factor', 'grep', 'ifelse', 'is.na', 'library', 'list', 'nrow', 'paste', 'print', 'prop.table', 'round', 'sample', 'sapply', 'set.seed', 'strsplit', 'sub', 'sum', 'table', 'which', 'which.min', 'with', 'aes', 'facet_wrap', 'geom_bar', 'geom_boxplot', 'geom_histogram', 'ggplot', 'ggtitle', 'xlab', 'ylab', 'hist', 'legend', 'par', 'plot', 'grid.arrange', 'complete', 'mice', 'randomForest', 'varImpPlot', 'melt', 'prune', 'rpart', 'rpart.plot', 'aggregate', 'median', 'predict', 'head', 'read.csv', 'str', 'write.csv']","['ggplot2', 'gridExtra', 'dplyr', 'mice', 'lattice', 'reshape2', 'scales', 'rpart', 'rpart.plot', 'randomForest', 'base']",5.77183699607849,"['which.min', 'nrow', 'list', 'complete', 'densityplot', 'facet_wrap', 'median', 'do.call', 'grep', 'which', 'as.character', 'is.na', 'sub', 'geom_boxplot', 'attach', 'print', 'prop.table', 'prune', 'melt', 'rpart', 'as.factor', 'round', 'sapply', 'geom_histogram', 'hist', 'mice', 'varImpPlot', 'str', 'set.seed', 'xlab', 'factor', 'colnames', 'aggregate', 'geom_bar', 'grid.arrange', 'read.csv', 'as.vector', 'table', 'par', 'randomForest', 'stripplot', 'c', 'aes', 'ylab', 'rbind', 'paste', 'ifelse', 'sample', 'sum', 'legend', 'plot', 'predict', 'xyplot', 'ggtitle', 'write.csv', 'data.frame', 'strsplit', 'ggplot', 'rpart.plot', 'head', 'library', 'with']"
ammara-titanic-competition-script-using-rf-2,0.749,"['feature_eng', 'as.character', 'as.factor', 'c', 'data.frame', 'factor', 'is.na', 'library', 'paste', 'rbind', 'return', 'sapply', 'set.seed', 'strsplit', 'sub', 'randomForest', 'varImpPlot', 'rpart', 'median', 'predict', 'read.csv', 'write.csv']","['randomForest', 'rpart', 'base']",3.6690070629119904,"['median', 'as.character', 'sub', 'is.na', 'rpart', 'as.factor', 'sapply', 'varImpPlot', 'set.seed', 'factor', 'read.csv', 'randomForest', 'return', 'c', 'rbind', 'paste', 'predict', 'write.csv', 'data.frame', 'strsplit', 'user defined', 'library']"
mihaque313-first-submission-to-titanic-problem,0.744,"['data.frame', 'library', 'read_csv', 'write.csv']","['readr', 'base']",0.44898104667663596,"['read_csv', 'data.frame', 'write.csv', 'library']"
vyordanov-titanic-disaster-logistic-regression-0-7655,0.749,"['set', 'as.character', 'as.factor', 'c', 'data.frame', 'factor', 'is.na', 'library', 'round', 'subset', 'summary', 'table', 'aes', 'facet_grid', 'geom_histogram', 'ggplot', 'complete', 'mice', 'glm', 'predict', 'read.csv', 'str', 'write.csv']","['ggplot2', 'mice', 'base']",3.87580299377441,"['complete', 'as.character', 'subset', 'glm', 'is.na', 'as.factor', 'summary', 'round', 'mice', 'geom_histogram', 'str', 'factor', 'read.csv', 'table', 'c', 'aes', 'predict', 'write.csv', 'data.frame', 'ggplot', 'user defined', 'library', 'facet_grid']"
jww001-exploring-survival-on-the-titanicqw,0.737,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",1.81698226928711,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
petenice-titanickernel,0.567,"['vars', 'AdjustGroupNumber', 'as.character', 'as.data.frame', 'as.factor', 'c', 'colnames', 'grepl', 'gsub', 'ifelse', 'is.na', 'length', 'library', 'merge', 'rbind', 'round', 'sample', 'set.seed', 'subset', 'unique', 'which', 'count', 'group_by', 'group_by_at', 'mutate', 'n', 'select', 'trim', 'rpart', 'median', 'predict', 'read.csv', 'write.csv']","['caret', 'randomForest', 'lava', 'dplyr', 'rpart', 'ggplot2', 'data.table', 'xgboost', 'base']",3.7995448112487797,"['median', 'merge', 'which', 'as.character', 'subset', 'is.na', 'trim', 'count', 'rpart', 'as.factor', 'round', 'n', 'set.seed', 'gsub', 'colnames', 'unique', 'length', 'group_by_at', 'read.csv', 'as.data.frame', 'group_by', 'c', 'mutate', 'rbind', 'sample', 'ifelse', 'predict', 'write.csv', 'grepl', 'user defined', 'library', 'vars', 'select']"
adambarnes-titanic-first-random-forest,0.758,"['filter', 'ageClass', 'c', 'data.frame', 'factor', 'gregexpr', 'gsub', 'is.na', 'library', 'mean', 'nrow', 'options', 'round', 'rownames', 'substr', 'sum', 'unlist', 'anti_join', 'bind_rows', 'group_by', 'if_else', 'left_join', 'mutate', 'select', 'summarize', 'aes', 'facet_grid', 'geom_bar', 'ggplot', 'scale_x_discrete', 'importance', 'randomForest', 'predict', 'head', 'read.csv', 'str', 'write.csv']","['dplyr', 'ggplot2', 'randomForest', 'base']",1.96849679946899,"['gregexpr', 'nrow', 'unlist', 'mean', 'is.na', 'options', 'left_join', 'filter', 'round', 'importance', 'str', 'gsub', 'factor', 'if_else', 'geom_bar', 'summarize', 'read.csv', 'randomForest', 'group_by', 'scale_x_discrete', 'c', 'aes', 'mutate', 'sum', 'predict', 'write.csv', 'bind_rows', 'data.frame', 'rownames', 'ggplot', 'head', 'substr', 'user defined', 'library', 'anti_join', 'select', 'facet_grid']"
skhawaja-titanic-disaster-survival-099,0.742,"['head', 'tail', 'predict', 'filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'reorder', 'read.csv', 'str', 'write.csv']","['mice', 'dplyr', 'randomForest', 'arulesViz', 'ggplot2', 'ggthemes', 'scales', 'base']",27.2206380367279,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'round', 'sapply', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'tail', 'mutate', 'paste', 'geom_vline', 'sum', 'predict', 'legend', 'plot', 'dollar_format', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'head', 'library', 'facet_grid']"
jkevin2010-improved-model-for-titanic-survival,0.754,"['data.frame', 'library', 'nrow', 'plot', 'text', 'fancyRpartPlot', 'rpart', 'rpart.control', 'predict', 'read.csv', 'str', 'write.csv']","['ggplot2', 'readr', 'rpart', 'rattle', 'rpart.plot', 'RColorBrewer', 'base']",0.9931600093841549,"['nrow', 'plot', 'predict', 'write.csv', 'rpart.control', 'data.frame', 'read.csv', 'rpart', 'library', 'text', 'str', 'fancyRpartPlot']"
athi94-a-beginner-s-stab-at-titanic,0.754,"['naSummary', 'abs', 'as.character', 'as.data.frame.matrix', 'as.factor', 'as.numeric', 'c', 'cbind', 'ceiling', 'colnames', 'data.frame', 'dim', 'droplevels', 'duplicated', 'factor', 'ifelse', 'is.na', 'length', 'library', 'list', 'mean', 'names', 'nchar', 'nrow', 'rbind', 'rep', 'return', 'round', 'row.names', 'sapply', 'seq', 'seq_along', 'set.seed', 'sort', 'split', 'strsplit', 'subset', 'substr', 'sum', 'summary', 'table', 'trimws', 'unique', 'which', 'which.max', 'tune', 'aes', 'geom_bar', 'geom_col', 'geom_violin', 'ggplot', 'hist', 'legend', 'par', 'plot', 'randomForest', 'varImpPlot', 'melt', 'lm', 'na.omit', 'predict', 'residuals', 'rnorm', 'head', 'read.csv', 'str', 'write.csv']","['ggplot2', 'reshape2', 'e1071', 'randomForest', 'base']",10.744343996048,"['nrow', 'list', 'mean', 'which.max', 'split', 'nchar', 'which', 'as.character', 'residuals', 'is.na', 'duplicated', 'subset', 'as.data.frame.matrix', 'droplevels', 'seq_along', 'sort', 'names', 'melt', 'geom_col', 'lm', 'na.omit', 'as.factor', 'summary', 'round', 'sapply', 'rep', 'hist', 'varImpPlot', 'str', 'set.seed', 'factor', 'colnames', 'dim', 'unique', 'geom_bar', 'length', 'read.csv', 'table', 'par', 'return', 'randomForest', 'abs', 'c', 'row.names', 'aes', 'rbind', 'as.numeric', 'ifelse', 'sum', 'geom_violin', 'legend', 'seq', 'plot', 'predict', 'rnorm', 'data.frame', 'strsplit', 'ggplot', 'write.csv', 'head', 'substr', 'user defined', 'ceiling', 'library', 'trimws', 'cbind', 'tune']"
kronprinserik-exploring-survival-on-the-titanic,0.734,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",28.666327953338598,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
sandraezidiegwu-exploratoryanalysis-prediction-titanic,0.744,"['c', 'data.frame', 'factor', 'gsub', 'is.na', 'library', 'mean', 'names', 'paste', 'rbind', 'sum', 'summary', 'table', 'aes', 'geom_bar', 'ggplot', 'labs', 'scale_x_continuous', 'theme_linedraw', 'hist', 'mosaicplot', 'par', 'prune', 'prune.rpart', 'rpart', 'rpart.control', 'rpart.plot', 'median', 'predict', 'read.csv', 'str', 'write.csv']","['rpart', 'rpart.plot', 'ggplot2', 'dplyr', 'base']",1.61690402030945,"['labs', 'mean', 'median', 'is.na', 'theme_linedraw', 'names', 'scale_x_continuous', 'rpart.control', 'prune', 'rpart', 'summary', 'mosaicplot', 'hist', 'str', 'gsub', 'factor', 'geom_bar', 'read.csv', 'table', 'par', 'prune.rpart', 'c', 'aes', 'rbind', 'paste', 'sum', 'predict', 'write.csv', 'data.frame', 'ggplot', 'rpart.plot', 'library']"
ashutoshds-titanic-rf-prediction-0-81818,0.763,"['aes', 'bind_rows', 'coord_flip', 'dense_rank', 'desc', 'dollar_format', 'element_blank', 'facet_grid', 'facet_wrap', 'geom_bar', 'geom_density', 'geom_histogram', 'geom_jitter', 'geom_text', 'geom_vline', 'ggplot', 'ggtitle', 'labs', 'mutate', 'scale_fill_discrete', 'scale_x_continuous', 'theme', 'theme_few', 'xlab', 'ylab', 'apply', 'as.integer', 'c', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'library', 'list', 'mean', 'paste0', 'print', 'rep', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'summary', 'suppressMessages', 'table', 'tapply', 'legend', 'mosaicplot', 'plot', 'hcl', 'importance', 'randomForest', 'varImpPlot', 'aggregate', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['randomForest', 'base']",2.8835189342498797,"['list', 'mean', 'median', 'hcl', 'is.na', 'print', 'summary', 'sapply', 'round', 'rep', 'mosaicplot', 'importance', 'varImpPlot', 'str', 'set.seed', 'gsub', 'factor', 'colnames', 'as.integer', 'aggregate', 'apply', 'read.csv', 'paste0', 'suppressMessages', 'table', 'randomForest', 'row.names', 'c', 'reorder', 'sum', 'plot', 'legend', 'predict', 'write.csv', 'data.frame', 'strsplit', 'tapply', 'user defined', 'library']"
